direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol,cumulative_pnl
short,2026-07-06 16:00:00,2026-07-06 17:00:00,63543.4,63770.4,0.015737275625792763,-3.572361567054957,1.0017861807835273,0.40071447231341095,-4.974862220151896,reversal,9995.025137779849,bybit,btc,-4.974862220151408
long,2026-07-06 17:00:00,2026-07-07 04:48:00,63735.3,63097.947,0.015682086909106645,-9.995025137779892,0.9945050012090948,0.397802000483638,-11.387332139472626,stop_loss,9983.637805640376,bybit,btc,-16.362194359624482
short,2026-07-08 08:00:00,2026-07-08 13:55:00,62886.0,61628.28,0.015875771722864192,19.96727561128077,0.9883801427583973,0.39535205710335886,18.58354341141901,take_profit,10002.221349051795,bybit,btc,2.221349051795187
long,2026-07-09 19:00:00,2026-07-10 09:46:00,63216.1,64480.422,0.015822268929990613,20.004442698103592,1.0102243562542315,0.40408974250169255,18.59012859934767,take_profit,10020.811477651143,bybit,btc,20.811477651142923
short,2026-07-13 03:00:00,2026-07-13 14:16:00,63372.6,62105.148,0.01581253014339185,20.041622955302245,0.992060336287463,0.3968241345149852,18.652738484499796,take_profit,10039.464216135642,bybit,btc,39.464216135642346
long,2026-07-14 17:00:00,2026-07-16 07:53:00,64726.8,64079.532,0.015510521478175412,-10.0394642161357,0.9989266895054965,0.3995706758021986,-11.437961581443396,stop_loss,10028.0262545542,bybit,btc,28.026254554199113
short,2026-07-16 23:00:00,2026-07-17 08:36:00,63966.2,62686.876,0.015677070475585857,20.056052509108408,0.9927745992008656,0.3971098396803463,18.666168070227194,take_profit,10046.692422624426,bybit,btc,46.6924226244264
short,2026-07-06 16:00:00,2026-07-06 17:00:00,63543.4,63770.4,0.015737275625792763,-3.572361567054957,1.0017861807835273,0.40071447231341095,-4.974862220151896,reversal,9995.025137779849,bybit,btc,-4.974862220151408
long,2026-07-06 17:00:00,2026-07-07 04:48:00,63735.3,63097.947,0.015682086909106645,-9.995025137779892,0.9945050012090948,0.397802000483638,-11.387332139472626,stop_loss,9983.637805640376,bybit,btc,-16.362194359624482
short,2026-07-08 08:00:00,2026-07-08 13:55:00,62886.0,61628.28,0.015875771722864192,19.96727561128077,0.9883801427583973,0.39535205710335886,18.58354341141901,take_profit,10002.221349051795,bybit,btc,2.221349051795187
long,2026-07-09 19:00:00,2026-07-10 09:46:00,63216.1,64480.422,0.015822268929990613,20.004442698103592,1.0102243562542315,0.40408974250169255,18.59012859934767,take_profit,10020.811477651143,bybit,btc,20.811477651142923
short,2026-07-13 03:00:00,2026-07-13 14:16:00,63372.6,62105.148,0.01581253014339185,20.041622955302245,0.992060336287463,0.3968241345149852,18.652738484499796,take_profit,10039.464216135642,bybit,btc,39.464216135642346
long,2026-07-14 17:00:00,2026-07-16 07:53:00,64726.8,64079.532,0.015510521478175412,-10.0394642161357,0.9989266895054965,0.3995706758021986,-11.437961581443396,stop_loss,10028.0262545542,bybit,btc,28.026254554199113
short,2026-07-16 23:00:00,2026-07-17 08:36:00,63966.2,62686.876,0.015677070475585857,20.056052509108408,0.9927745992008656,0.3971098396803463,18.666168070227194,take_profit,10046.692422624426,bybit,btc,46.6924226244264
